candidate_id,Employer,Type,Company credit,Current job years,Average time,Seniority,Moving
2175448,Laird Technologies,2,0,8.5,6.9,5,0
2175448,Carlton Bates Company,0,1,6,6.9,5,1
2175448,Sager Electronics,0,0,5,6.9,5,1
2175448,Phoenix Contact,1,1,8,6.9,5,1
2175447,EMC Corporation,0,2,16.5,16.5,2,0
2175446,Microsoft,0,2,2,4.3,2,0
2175446,AMAZON,0,2,1,4.3,2,1
2175446,Legacy Electronics,1,0,10,4.3,4,1
2175445,ITS E2E2,2,0,8.5,3.9,3,0
2175445,SAP,2,0,1.5,3.9,3,0
2175445,Independent Consultant,2,0,8.5,3.9,3,0
2175445,SAP Engineering Procurement Australian Federal Government& Construction,2,0,3,3.9,3,1
2175445,SAP Independent Consultant,2,0,1,3.9,2,1
2175445,Siemens Informations Systems Limited,2,0,1,3.9,2,1
2175445,Independent Consultant (SAP & ERP),2,0,4,3.9,2,1
2175444,Dematic,1,1,1.5,2.5,2,0
2175444,SunRun,1,1,4,2.5,2,1
2175444,Zebra Enterprise Solutions,2,0,3,2.5,2,1
2175444,Genentech,0,2,1.5,2.5,2,1
2175444,0vis LLC,1,0,2,2.5,2,1
2175444,First Data Corporation,1,1,4,2.5,2,1
2175444,Virtual Purchase Card,2,0,1.5,2.5,2,1
2175443,Contemi,1,0,2.5,1.9,4,0
2175443,IT 4 at Crest JMT Leather,1,0,1.5,1.9,4,1
2175443,Sage Construction,2,0,1,1.9,2,1
2175443,"LINK MA0GEMENT SOLUTIONS, SA",1,0,2.5,1.9,2,1
2175442,AppSec Consulting,1,0,2,5.8,2,0
2175442,WP Inc,2,0,13.5,5.8,2,1
2175442,"CSAA Insurance Group, a AAA Insurer",1,1,2,5.8,2,1
2175441,PJ Wallbank Springs Inc,1,0,4,5.9,2,0
2175441,Continental Structural Plastics,1,1,0.5,5.9,2,1
2175441,Stant Corporation,2,0,2,5.9,2,1
2175441,Cooper Standard Automotive,1,1,12.5,5.9,2,1
2175441,ITT Industries,2,0,8,5.9,2,1
2175441,Telespector Corporation,2,0,8.5,5.9,2,1
2175440,Amazon Web,0,2,2,2.3,2,0
2175440,Sotera Defense,1,1,4.5,2.3,2,1
2175440,Ciber Inc,0,1,0.5,2.3,2,1
2175439,"Malong Technologies, Co. Ltd.",1,0,0.5,0.7,2,1
2175439,Microsoft Research Asia,0,2,1,0.7,0,1
2175439,Tsinghua University,2,1,0.5,0.7,2,1
2175439,NetEase Capital,0,1,1,0.7,0,1
2175439,Alibaba Cloud Computing Company,0,1,0.5,0.7,0,1
2175438,Salesforce,0,2,2,2.7,2,0
2175438,"Matura Farrington Staffing Services, Inc.",1,0,3,2.7,2,1
2175438,University Center Catering,2,0,3,2.7,4,1
2175437,Savant Systems,1,0,6,6,5,0
2175436,"中软国际科技服务有限公司, 10000人以上",2,0,7,3.3,2,0
2175436,汇丰软件开发有限公司,2,0,2.5,3.3,2,1
2175436,深圳易思博信息技术有限公司,2,0,0.5,3.3,2,1
2175435,0VAX,1,0,4,3.4,2,0
2175435,Creative Computing Solutions Ltd.,1,0,4.5,3.4,2,1
2175435,K3 Retail,0,0,4,3.4,2,1
2175435,Creative Computing Solutions Ltd.,1,0,1,3.4,2,1
2175434,Heartland Automotive dba Jiffy Lube,2,0,5.5,1.8,4,0
2175434,Orthopedic Center of Arlington,2,0,1,1.8,4,1
2175434,The Barrington Group,2,0,1.5,1.8,4,1
2175434,Barrington Group LTD,2,0,1.5,1.8,4,1
2175434,CB Richard Ellis,0,0,4.5,1.8,2,1
2175434,Cambridge 1,1,1,1,1.8,2,1
2175434,OsteoMed,1,0,1,1.8,4,1
2175434,Smith & Nephew Orthopaedics,0,1,1,1.8,2,1
2175434,Gyrus ENT,2,0,0.5,1.8,0,1
2175434,Sofamor Danek,2,0,0.5,1.8,0,1
2175433,Manheim Auctions,2,0,1,2.5,2,0
2175433,Ivy Comptech,1,0,4,2.5,2,1
2175433,6d Technologies,1,0,2.5,2.5,2,1
2175432,Rosendin Electric,1,1,3,9.8,2,0
2175432,Texas Instruments,0,2,14,9.8,2,1
2175432,0tio0l Semiconductor,0,1,12.5,9.8,2,1
2175431,CMO,2,0,1,2,4,0
2175431,Simbient,1,0,1,2,5,1
2175431,CitySoft Consulting,1,0,1,2,4,1
2175431,Sage,0,1,2,2,4,1
2175431,Computer Systems Australia,1,0,5,2,4,1
2175430,"Polish Academy of Sciences, Scientific Center in Paris",2,0,0.5,1,2,0
2175430,PLUS CONSEIL,1,0,1.5,1,0,1
2175430,Infosys BPO,0,1,1,1,0,1
2175429,PAREXEL Inter0tio0l,2,0,13.5,13.5,5,1
2175428,Pharmtak. Inc,2,0,7,5.8,4,0
2175428,Alexza Pharmaceuticals,0,0,2,5.8,4,1
2175428,"Depomed, Inc",0,0,8.5,5.8,4,1
2175427,Deloitte Digital,2,1,2,3,2,0
2175427,Ernst & Young,2,1,4,3,5,1
2175426,SDL plc,0,1,0.5,1.1,0,0
2175426,LNE - Laboratoire 0tio0l de métrologie et d'essais,2,0,1,1.1,4,1
2175426,Bureau des Voyages de la Jeunesse,2,0,3,1.1,2,1
2175426,Institut Culturel Français,2,0,0.5,1.1,0,1
2175426,ATOO,1,0,1,1.1,2,1
2175426,Richard & Turgis,2,0,0.5,1.1,0,1
2175425,Teach for America,2,1,4,2.3,2,0
2175425,UPMC-Technology Development Center,1,0,0.5,2.3,2,1
2175424,Baxalta,0,1,1,2.9,5,0
2175424,Baxter Inter0tio0l Inc.,0,1,1,2.9,5,1
2175424,Novo Nordisk A/S,1,0,7.5,2.9,5,1
2175424,ALTA0 Pharma US,0,1,4,2.9,2,1
2175424,Staples Direct,1,0,1,2.9,2,1
2175423,Johnson Electric Medical Technology,2,0,6.5,3.4,5,0
2175423,Shielding Technologies,2,0,3.5,3.4,5,1
2175423,Vitex Extrusions,2,0,1,3.4,4,1
2175423,"TennRich Inter0tio0l Taipei, Taiwan",2,0,6,3.4,5,1
2175423,"Trend Technologies/Cowden Metals San Jose, Ca",1,1,2,3.4,4,1
2175423,"Laird Technologies, San Jose, CA",2,0,4.5,3.4,4,1
2175423,Amesbury Group Inc.,2,0,2,3.4,4,1
2175423,United States 0vy,2,0,2,3.4,2,1
2175422,Fluke Corporation (Da0her Corporation),0,1,16,6.1,5,0
2175422,Datapaq Inc,0,0,10.5,6.1,4,1
2175422,Telephone Support Systems,0,0,1,6.1,2,1
2175422,Honeywell Bull Incorporated,0,2,1,6.1,4,1
2175422,NCR Corporation,0,1,2,6.1,2,1
2175421,Oracle,0,2,4,4,2,0
2175421,Hostway Corporation,2,0,2.5,4,2,1
2175421,Tmaxsoft,1,0,4.5,4,2,1
2175421,Samsung SDS,0,2,5,4,2,1
2175420,mytaxi - The Taxi App,0,0,1,2.4,2,0
2175420,Label A,1,0,2,2.4,2,1
2175420,Die Informationsgesellschaft mbH,2,0,2.5,2.4,2,1
2175420,Hapag Lloyd Flug GmbH,2,0,4,2.4,2,1
2175419,MicroChannel Services,1,0,3.5,4.5,2,0
2175419,Sage Businesss Solutions,2,0,2,4.5,4,1
2175419,Accquire Consulting Pty,2,0,6.5,4.5,5,1
2175419,Lorge & 1 Pty Ltd,2,0,6,4.5,3,1
2175418,"中兴软创, 1000-9999人",2,0,1,2.8,2,1
2175418,"中软国际, 10000人以上",2,0,4.5,2.8,2,1
2175417,HBO,0,1,2,3.7,2,0
2175417,KEXP 90.3 FM Seattle,2,0,6.5,3.7,2,0
2175417,Valkyrie Entertainment,0,0,2.5,3.7,2,1
2175416,"VICE Media, Inc",1,0,1,2.5,2,0
2175416,cafebabel.com,2,0,2.5,2.5,2,0
2175416,Pia's Collages,2,0,8,2.5,2,0
2175416,Biosyntec,2,0,0.5,2.5,0,1
2175416,Valkea Media,1,0,0.5,2.5,2,1
2175415,Ingenica Solutions,1,0,0.5,4.3,2,0
2175415,Painted Red,0,0,11,4.3,3,0
2175415,DGCS Ltd./Painted Red,2,0,3,4.3,2,1
2175415,Accfin Software,1,0,2,4.3,2,1
2175415,TMS (SA),2,0,5,4.3,2,1
2175414,EY,0,2,5,1.5,4,0
2175414,"Ernst & Young, k.s. (Slovakia)",2,1,2.5,1.5,2,1
2175414,EY,0,2,2,1.5,0,1
2175414,Slovak British Business Council,2,0,0.5,1.5,0,1
2175414,"Embassy of Slovakia in Moscow, Russia",2,0,0.5,1.5,0,1
2175414,"Ministry of Foreign Affairs, Slovak Republic",2,0,0.5,1.5,0,1
2175414,0tio0l Council of the Slovak Republic (Parliament),2,0,0.5,1.5,0,1
2175414,Regio0l Centre UNDP Bratislava,2,0,0.5,1.5,0,1
2175413,KPMG US,2,2,7.5,7.5,4,0
2175412,Kronos,1,1,2,4.3,2,0
2175412,Pronto Software,1,0,6.5,4.3,2,1
2175411,"Relypsa, Inc",0,0,3,4.8,4,0
2175411,"FibroGen, Inc",0,0,6.5,4.8,0,1
2175410,Cognizant,0,2,4,4,2,0
2175409,"中兴通讯, 10000人以上",2,0,6,5,2,0
2175409,中兴软件技术,2,0,4,5,2,1
2175408,Indépendante,2,0,6.5,5.8,2,0
2175408,Université Libre de Bruxelles,2,0,4,5.8,2,0
2175408,Indépendante,2,0,7,5.8,2,0
2175407,UCB BioSciences Inc.,0,1,4.5,3.3,2,0
2175407,Icon Plc,0,1,2,3.3,2,1
2175407,"Kendle Inter0tio0l, Inc",2,0,1,3.3,2,1
2175407,"PRA Inter0tio0l, Inc",2,0,1,3.3,2,1
2175407,"Center for Environmental Medicine, Asthma and Lung Biology, University of North Caroli0 at Chapel Hill Research",1,0,2.5,3.3,2,1
2175407,University of North Caroli0 at Chapel Hill,2,1,3,3.3,2,1
2175407,UI,1,0,5,3.3,0,1
2175407,Biotechnology Research Center,2,0,7,3.3,4,1
2175406,GSK,0,1,5.5,4.8,2,0
2175406,Propharex,0,0,4,4.8,4,1
2175405,Pearson Learning Solutions,0,1,3,2.2,2,0
2175405,Wayfair,1,1,0.5,2.2,2,1
2175405,Pittsburgh Science of Learning Center (LearnLab),2,0,1,2.2,2,1
2175405,Carnegie Mellon University,2,1,2,2.2,2,1
2175405,Altenia Corporation,2,0,3,2.2,5,1
2175405,Culturaplus,2,0,4.5,2.2,5,1
2175405,Nuri Solutions,2,0,1.5,2.2,2,1
2175405,IO0 Technologies,0,0,2,2.2,2,1
2175405,Methodi/E&E,2,0,2,2.2,2,1
2175404,Google,0,2,3,2.4,2,0
2175404,17FEET,1,0,2,2.4,2,1
2175404,Marc Cannon Design,2,0,2.5,2.4,2,1
2175404,Boundless Network,2,0,2,2.4,2,1
2175403,KEMET Electronics Corporation,0,1,21,21,5,0
2175402,Data IO Corporation,1,0,5,4.5,5,0
2175402,MTS Systems Corp,0,1,3,4.5,4,1
2175402,Advantest,1,1,1.5,4.5,4,1
2175402,Merck,1,2,5,4.5,4,1
2175402,Agilent Technologies,0,1,6,4.5,4,1
2175402,Rockwell Automation,0,1,7.5,4.5,4,1
2175402,"HONEYWELL, Micro Switch Division",0,2,2,4.5,2,1
2175402,Dow Chemical,2,0,6,4.5,2,1
2175401,SQS,2,0,4.5,1.6,2,0
2175401,PADDYPOWER,0,1,1,1.6,2,1
2175401,eir Ireland,1,1,1.5,1.6,2,1
2175401,Meteor,1,0,1,1.6,2,1
2175401,Keywords Inter0tio0l,2,0,1,1.6,2,1
2175401,Algar Tecnologia,2,0,1.5,1.6,2,1
2175401,Powerlogic,1,0,1,1.6,2,1
2175401,Ci&T,1,1,1,1.6,2,1
2175401,EMH - Eletromecanica e Hidraulica Ltda,2,0,1.5,1.6,2,1
2175400,Baxter Inter0tio0l Inc,0,1,8,4.3,5,0
2175400,Amgen,0,1,4,4.3,5,1
2175400,TAP Pharmaceuticals,1,1,1,4.3,5,1
2175399,Sogeti,0,1,4,3.5,2,0
2175399,KPN,0,1,3,3.5,0,1
2175398,APEM Inc,1,1,11.5,6.6,5,0
2175398,IEH Corporation,2,0,2.5,6.6,5,1
2175398,Heilind Electronics,1,0,2,6.6,4,1
2175398,Arrow Electronics,0,2,2,6.6,5,1
2175398,Schaal 1,2,0,15,6.6,4,1
2175397,Seagate Technology,0,2,3,2,2,0
2175397,"Peck and 1, PC",1,0,1,2,2,1
2175396,Kilimanjaro Consulting,1,0,5.5,4.2,4,0
2175396,Pricebeforeyoubuild.com,2,0,1,4.2,2,1
2175396,SAP Global Support Centre in Dublin,2,0,6,4.2,2,1
2175395,亚信科技（成都）有限公司,2,0,4,4,2,0
2175394,Self-employed,2,0,4.5,1.8,2,0
2175394,COPA-COGECA (European Farmers' Association),2,0,0.5,1.8,2,1
2175394,Self-employed,2,0,3.5,1.8,2,1
2175394,Łazarski University / Coventry University,2,0,2,1.8,2,1
2175394,Self-employed,2,0,1,1.8,2,1
2175394,PSA Peugeot Citroën,0,0,1.5,1.8,2,1
2175394,Europrodif,1,0,0.5,1.8,4,1
2175394,NBS Public Relations,1,0,0.5,1.8,2,1
2175393,NetSuite,0,1,2,2.8,4,0
2175393,Perceptive Software,2,0,2.5,2.8,4,1
2175393,Lenovo (Australia & New Zealand) Pty Ltd,0,2,4.5,2.8,4,1
2175393,Epicor Software,1,1,2,2.8,4,1
2175392,ProRail,2,1,0.5,3.2,2,0
2175392,Covalent,1,0,1,3.2,4,1
2175392,Logica,0,1,8,3.2,4,1
2175391,Zeta Interactive India Pvt Ltd,2,0,6.5,4.5,5,0
2175391,"b-IQ Technologies Private Limited,",2,0,5.5,4.5,4,1
2175391,"Qatar Airways,Hyderabad",1,1,1.5,4.5,2,1
2175390,Intuit,0,2,3,7.8,2,0
2175390,Yahoo !,0,1,12.5,7.8,2,1
2175389,PRA,1,0,1,5.3,2,0
2175389,Genentech,1,2,6.5,5.3,5,1
2175389,Merck,1,2,8.5,5.3,4,1
2175388,ASG,1,0,9,5.7,2,0
2175388,Gambro,0,1,1,5.7,2,1
2175388,"Qwest, Information Technology",0,0,7,5.7,2,1
2175387,Cognizant,0,2,5,5,5,0
2175386,Broadcom,0,1,8.5,5.5,2,0
2175386,Motorola Mobility,0,2,5,5.5,2,1
2175386,Sycamore Networks,1,1,3,5.5,2,1
2175385,Onset Computer Corp,2,0,19,10,5,0
2175385,Brentwood Kensington Group,2,0,1,10,2,1
2175385,Synergetics,2,0,10,10,4,1
2175384,Novo Nordisk,0,2,1,1.8,2,0
2175384,Inventiv/Novo Nordisk FSP,1,0,1.5,1.8,2,1
2175384,Quintiles,0,2,1.5,1.8,2,1
2175384,RESEARCH PHARMACEUTICAL LTD.,2,0,3,1.8,2,1
2175383,Thomson Reuters,0,2,6,3.3,4,0
2175383,Friends Provident,1,1,2,3.3,2,1
2175383,G4S,0,1,2,3.3,2,1
2175382,Baxalta,0,1,1,2.6,5,0
2175382,Baxter Inter0tio0l Inc,0,1,2,2.6,5,0
2175382,Lundbeck,0,1,2,2.6,5,1
2175382,Baxter Healthcare,2,0,3,2.6,4,1
2175382,Abbott Laboratories,2,2,1,2.6,4,1
2175382,Johnson and Johnson,2,0,7.5,2.6,4,1
2175382,Hallmark Cards,1,1,2,2.6,2,1
2175381,KPMG,2,2,0.5,0.5,2,0
2175380,EchoStar,0,1,4.5,4.3,2,0
2175380,Dish Network,0,1,7,4.3,2,1
2175380,Nortel Networks,0,0,1.5,4.3,2,1
2175379,"南京爱立信熊猫通信有限公司, 10000人以上",2,0,4.5,3,2,0
2175379,"上海贝尔有限公司, 10000人以上",2,0,1.5,3,2,1
2175377,Kilimanjaro Consulting,1,0,2.5,1.5,2,0
2175377,Indivia Pty Ltd,1,0,1,1.5,2,1
2175377,HitMan I.T. Consulting Pty Ltd,2,0,1.5,1.5,2,1
2175377,Progressive People (Australia) Pty Ltd,1,0,1,1.5,2,1
2175376,Fitbit,0,1,0.5,1.8,2,0
2175376,Qualcomm,0,2,4.5,1.8,2,1
2175376,Wolfram Research,1,0,1.5,1.8,2,1
2175376,Advanced Micro Devices,2,0,1,1.8,0,1
2175376,Texas A&M University,2,1,1,1.8,0,1
2175376,Infosys,0,1,2,1.8,2,1
2175375,Medivation,0,0,1.5,2.6,5,0
2175375,Grifols (formerly Novartis Diagnostics),0,2,1.5,2.6,5,1
2175375,Novartis,0,2,3,2.6,5,1
2175375,Amgen,0,1,4,2.6,4,1
2175375,Quark Biotech,2,0,3,2.6,4,1
2175374,Enlitic,1,0,0.5,1.1,2,0
2175374,Google,0,2,1.5,1.1,2,1
2175374,Facebook,0,2,0.5,1.1,0,1
2175374,Massachusetts General Hospital,2,0,2,1.1,4,1
2175373,NetSuite,0,1,7,4,2,0
2175373,Marshal,2,0,3,4,2,1
2175373,Symantec,0,1,8,4,4,1
2175373,Network 1,2,0,3,4,4,1
2175373,NetStrategy Pty Ltd,1,0,1,4,4,1
2175373,Hypertec,1,0,2,4,4,1
2175372,Proofpoint,0,1,1,4,2,0
2175372,Walmart,0,2,3,4,2,1
2175372,eBay Inc,0,2,8,4,2,1
2175371,Facebook,0,2,0.5,1,2,0
2175371,A0lysis Group,1,0,2,1,2,1
2175371,New York City Department of Small Business Services,2,0,0.5,1,0,1
2175370,Active Power,0,0,3,3.5,5,0
2175370,"FBD Partnership, LP",1,0,2,3.5,5,1
2175370,UPS,0,2,5.5,3.5,4,1
2175369,Facebook,0,2,1.5,4.4,2,0
2175369,Cisco,0,2,14.5,4.4,2,1
2175369,Sun Microsystems,0,1,0.5,4.4,0,1
2175369,Secure Networks Inc,1,0,1,4.4,2,1
2175368,Ball Corporation,0,1,1,1.7,2,0
2175368,"Raymond James Fi0ncial, Inc.",0,2,1,1.7,2,1
2175368,Comcast Cable,0,1,3,1.7,2,1
2175367,Oracle,0,2,3.5,3.5,4,0
2175367,Information Builders,1,1,2,3.5,4,1
2175367,MicroStrategy,0,1,5,3.5,4,1
2175366,Politie-ICT,2,1,1.5,0.9,2,0
2175366,ASML,0,1,0.5,0.9,2,1
2175366,Flora Holland,2,0,0.5,0.9,2,1
2175366,Nedtrain,0,1,0.5,0.9,2,1
2175366,Springer Science+Business Media,1,0,1.5,0.9,2,1
2175366,Phillips IT Applications,2,0,0.5,0.9,2,1
2175366,CBS,2,0,2,0.9,2,1
2175366,Waternet,2,1,0.5,0.9,2,1
2175365,University of the Pacific,2,0,2,8.7,2,0
2175365,Stockton Symphony,2,0,14.5,8.7,5,0
2175365,University of the Pacific,2,0,9.5,8.7,0,1
2175364,Cognizant Technology Solutions,0,2,9,4.3,5,0
2175363,eBay Inc,0,2,2.5,2.9,2,0
2175363,PDI/Dreamworks Animation,1,0,1.5,2.9,2,1
2175363,General Dy0mics AIS,0,1,2.5,2.9,2,1
2175363,Lockheed Marti,0,2,5,2.9,2,1
2175362,KPMG,2,2,1,1,2,0
2175361,Showroomprive.com,1,0,2.5,1.3,2,0
2175361,Noir sur Blanc,1,0,1.5,1.3,2,1
2175361,Ambassade de Pologne à Paris,2,0,0.5,1.3,2,1
2175361,Lycée Montaigne,2,0,0.5,1.3,0,1
2175360,MasterCard,0,2,2.5,4,3,0
2175360,Huawei,0,2,5,4,3,1
2175360,ZTE,2,0,4.5,4,2,1
2175359,APAC,1,0,0.5,1.9,5,0
2175359,SPS Commerce,0,0,3,1.9,4,1
2175359,Pacnet,1,0,1,1.9,4,1
2175359,MarketStar,0,1,1,1.9,4,1
2175359,MoneyGram Inter0tio0l,0,1,4,1.9,4,1
2175359,Dell,1,1,2,1.9,4,1
2175358,"Coalfire Systems, Inc",1,0,4,6.3,2,0
2175358,Psicurity,1,0,6.5,6.3,2,1
2175358,Digital Resources Group (DRG),1,0,6.5,6.3,3,1
2175358,Psiframe,2,0,8,6.3,2,1
2175357,Scene SC,2,0,6.5,4,2,0
2175357,EDENS,2,0,5,4,4,1
2175357,Spartanburg Blue Eagles,2,0,0.5,4,0,1
2175356,"亚信科技, 10000人以上",2,0,1.5,1.4,2,0
2175356,南京天溯自动化控制系统有限公司,2,0,2,1.4,2,1
2175356,南京安泰投资管理有限公司,2,0,2,1.4,2,1
2175356,力联集团旗下华声国际广告公司,1,0,1,1.4,5,1
2175356,保密,2,0,0.5,1.4,2,1
2175355,Freenet AG,0,1,0.5,2.8,2,0
2175355,"RAe und Notar Robert, Kempas u. Segelken",2,0,7,2.8,2,0
2175355,Ubimax GmbH,1,0,1,2.8,2,1
2175354,Concur,0,1,0.5,1.5,2,0
2175354,NetSuite,0,1,2.5,1.5,2,1
2175353,Informatica,1,1,2.5,3.8,5,0
2175353,Oracle,0,2,7,3.8,4,1
2175353,OniTelecom,2,0,3.5,3.8,4,1
2175353,IBM,0,2,2,3.8,2,1
2175352,Baxter Inter0tio0l Inc,0,1,15,8,5,0
2175352,ZS 1,1,1,7,8,2,1
2175352,Larsen & Toubro Limited,0,1,2,8,0,1
2175351,Palerra,1,0,2.5,8.8,2,0
2175351,Oracle,0,2,15,8.8,2,1
2175350,Raptor Pharmaceuticals,0,0,0.5,2.2,5,0
2175350,BioMarin Pharmaceutical Inc,0,1,2,2.2,4,1
2175350,Novartis Vaccines and Diagnostics,0,2,2.5,2.2,2,1
2175350,Life Technologies,0,1,2,2.2,2,1
2175350,Exelixis,0,0,0.5,2.2,2,1
2175350,Conor Medsystems (Johnson & Johnson),0,0,1.5,2.2,2,1
2175350,"Genentech, Inc",1,2,6.5,2.2,2,1
2175349,KPMG LLP,2,2,12,12,5,0
2175348,AKQA,0,1,4.5,1.8,2,0
2175348,Tribal DDB,2,0,1,1.8,2,1
2175348,Square One Advertising,1,0,1,1.8,5,1
2175348,Blacksburg Electronic Village - Web Support Services,2,0,2,1.8,3,1
2175348,W.L. Gore & 1,2,0,0.5,1.8,2,1
2175347,"江苏润和软件股份有限公司, 1000-9999人",2,0,2,1.9,2,0
2175347,南京赛特斯网络科技有限公司,1,0,1.5,1.9,2,1
2175347,广州易杰数码科技有限公司,1,0,1,1.9,2,1
2175347,南京文思创新技术有限公司,2,0,2,1.9,2,1
2175347,南京浮世动画有限公司,1,0,3,1.9,2,1
2175346,BinckBank,0,0,2.5,4,4,0
2175346,Yacht,0,1,5,4,4,1
2175346,Fortis Bank,2,0,1,4,2,1
2175346,ABN AMRO Bank N.V.,1,1,7.5,4,2,1
2175345,Salesforce.org,0,2,2.5,1.5,2,0
2175345,Mindjet,1,0,2,1.5,2,1
2175345,Staples Business Advantage,0,1,0.5,1.5,2,1
2175345,Saint Mary's College of California,2,0,1,1.5,0,1
2175344,Lindorff,1,1,9.5,4.9,2,0
2175344,Aktiv Kapital,1,0,5,4.9,2,1
2175344,Online Consulting Partner,2,0,3,4.9,4,1
2175344,WM-Data,0,0,2,4.9,2,1
2175343,Workday,0,2,3.5,3.5,4,0
2175343,Lawson Software,0,1,5.5,3.5,5,1
2175343,Oracle Australia,0,2,2.5,3.5,2,1
2175343,PeopleSoft,1,0,4,3.5,2,1
2175343,techies.com,1,0,2,3.5,2,1
2175342,Inspirato,2,0,1.5,2.8,2,0
2175342,Einstein Noah Restaurant Group,1,1,5,2.8,2,1
2175342,Community Banks of Colorado,1,0,2,2.8,2,1
2175341,salesforce.com,0,2,2,1.4,2,0
2175341,Creative B'stro,2,0,0.5,1.4,2,1
2175341,designKREW,2,0,2.5,1.4,2,1
2175341,SolarCity,1,1,0.5,1.4,2,1
2175340,Oracle,0,2,7,2.8,5,0
2175340,at Oracle Corporation,0,2,3,2.8,2,1
2175340,Acumen Business Solutions-Sydney,1,0,2.5,2.8,4,1
2175340,"Independent - Sydney, Australia",2,0,2,2.8,2,1
2175340,Changepoint,1,0,1,2.8,2,1
2175340,Inter0tio0l Synergies,1,0,0.5,2.8,2,1
2175340,JD Edwards-Atlanta,2,0,1.5,2.8,2,1
2175340,Changepoint,1,0,0.5,2.8,2,1
2175340,JD Edwards - Atlanta,2,0,4.5,2.8,2,1
2175340,BDO Seidman - Memphis,2,0,5,2.8,4,1
2175339,KPMG LLP,2,2,8.5,8.5,5,0
2175338,Sanofi,0,2,1,1,5,0
2175338,"BioBridges, LLC (on assignment at Sanofi US)",1,0,1,1,5,1
2175338,Celgene,0,1,1.5,1,2,1
2175338,Otsuka,2,0,1.5,1,4,1
2175338,Millenium Pharmaceuticals,2,0,1.5,1,4,1
2175338,Novartis Pharmaceuticals,0,2,1,1,4,1
2175338,"Pfizer, Inc",0,2,1.5,1,5,1
2175338,"Eisai Medical Research, Inc",0,1,0.5,1,4,1
2175338,Bristol-Myers Squibb,0,2,0.5,1,2,1
2175338,"Mitsubishi Pharma America, Inc",2,0,1,1,4,1
2175338,Schering-Plough Research Institute,0,1,1,1,3,1
2175338,Pharmanet,2,0,1,1,4,1
2175338,"ASTRAZENECA PHARMACEUTICALS,",0,2,1,1,2,1
2175338,"GLOBOMAX, LLC",2,0,1,1,2,1
2175338,"GLAXOSMITHKLINE, INC. (Contract Position)",2,2,0.5,1,2,1
2175338,"PPD DEVELOPMENT, INC. (Contract Position)",2,0,0.5,1,2,1
2175338,"GLAXOSMITHKLINE, INC. (Contract Position)",2,2,1,1,2,1
2175337,Boomtrain,1,0,1,1.2,2,0
2175337,SHIFT,1,0,1,1.2,2,1
2175337,Zappos Family of Companies,0,1,1.5,1.2,2,1
2175337,Ann Arbor T-shirt Company,2,0,2,1.2,2,1
2175337,Yazaki North America,1,1,0.5,1.2,0,1
2175336,Baxalta,0,1,0.5,3,5,0
2175336,Baxter Inter0tio0l Inc,0,1,6.5,3,4,1
2175336,Wolters Kluwer,0,1,2,3,4,1
2175335,inTEST Thermal Solutions,0,0,5,5.9,5,0
2175335,Temptronic Corporation,0,0,4.5,5.9,5,1
2175335,Scorpion Technologies,1,0,1,5.9,4,1
2175335,Diagnosys,1,0,3,5.9,2,1
2175335,Schlumberger,0,2,16,5.9,2,1
2175334,Kahu0,1,0,0.5,1.9,2,0
2175334,Yahoo,0,1,4,1.9,2,0
2175334,San Jose State University,2,1,2,1.9,2,1
2175334,Elance,1,0,0.5,1.9,0,1
2175334,Capgemini Consulting,0,1,1,1.9,2,1
2175334,Siemens Information Systems Ltd,2,0,3.5,1.9,2,1
2175333,Active Power,0,0,10,4.3,5,0
2175333,L-3 Communications,2,0,2,4.3,2,1
2175333,Schlumberger,0,2,1,4.3,2,1
2175332,UW Physicians,2,1,1.5,3,2,0
2175332,Intermedia,1,0,6,3,2,1
2175332,Washington State University,2,1,1.5,3,2,1
2175331,"Fiore Healthcare Advisors, Inc.",1,0,2,2.6,5,0
2175331,SSI Strategy,1,0,2,2.6,5,0
2175331,Dubset Media Holdings,1,0,6,2.6,5,0
2175331,The Medicines Company,0,0,2,2.6,5,1
2175331,SSI Strategy,1,0,1,2.6,5,1
2175331,Merck,1,2,3.5,2.6,4,1
2175331,The Medicines Company,0,0,4,2.6,5,1
2175331,Abbott Laboratories,2,2,1,2.6,5,1
2175331,McKinsey & Company,2,1,2,2.6,2,1
2175330,KPMG US,2,2,10.5,10.5,5,0
2175329,Pon IT B.V.,2,0,1.5,2.4,4,1
2175329,Aircraft Portfolio Ma0gement,2,0,1,2.4,4,1
2175329,BNP Paribas,0,2,1,2.4,4,1
2175329,N.V. Nederlandse Gasunie,2,0,1,2.4,4,1
2175329,ING Bank,0,1,7.5,2.4,4,1
2175328,NetSuite,0,1,1.5,3,2,0
2175328,Cincom Systems,1,0,4,3,2,1
2175328,CCH Australia,0,0,0.5,3,2,1
2175328,Netfira,1,0,0.5,3,2,1
2175328,The RDA Group,1,0,2,3,4,1
2175328,Star Accounting Solutions,2,0,4,3,3,1
2175328,Power Business Systems,0,0,4,3,2,1
2175328,PwC,2,2,7.5,3.8,4,1
2175327,Hewlett Packard Malaysia,2,1,2,3.8,5,0
2175327,Avnet Technology Solutions,0,1,7,3.8,5,1
2175327,Sunway Computer Services Sdn Bhd,1,0,2.5,3.8,4,1
2175326,KPMG,2,2,2,2.2,4,0
2175326,eHealthInsurance,2,0,2.5,2.2,2,1
